name,date,total
Law School,8/22/2018 13:00,764
Bachman Hall,8/16/2018 11:00,151
Bachman Hall,8/16/2018 12:00,174
Bachman Hall,8/16/2018 13:00,175
Bachman Hall,8/16/2018 14:00,131
Bachman Hall,8/16/2018 15:00,143
Bachman Hall,8/16/2018 16:00,165
Bachman Hall,8/16/2018 17:00,202
Bachman Hall,8/16/2018 18:00,129
Bachman Hall,8/16/2018 19:00,99
Bachman Hall,8/16/2018 20:00,71
Bachman Hall,8/16/2018 21:00,54
Bachman Hall,8/16/2018 22:00,32
Bachman Hall,8/16/2018 23:00,19
Bachman Hall,8/17/2018 0:00,14
Bachman Hall,8/17/2018 1:00,12
Bachman Hall,8/17/2018 2:00,7
Bachman Hall,8/17/2018 3:00,9
Bachman Hall,8/17/2018 4:00,7
Bachman Hall,8/17/2018 5:00,14
Bachman Hall,8/17/2018 6:00,26
Bachman Hall,8/17/2018 7:00,52
Bachman Hall,8/17/2018 8:00,62
Bachman Hall,8/17/2018 9:00,114
Bachman Hall,8/17/2018 10:00,95
Bachman Hall,8/17/2018 11:00,100
Bachman Hall,8/17/2018 12:00,104
Bachman Hall,8/17/2018 13:00,133
Bachman Hall,8/17/2018 14:00,123
Bachman Hall,8/17/2018 15:00,114
Bachman Hall,8/17/2018 16:00,109
Bachman Hall,8/17/2018 17:00,102
Bachman Hall,8/17/2018 18:00,81
Bachman Hall,8/17/2018 19:00,85
Bachman Hall,8/17/2018 20:00,53
Bachman Hall,8/17/2018 21:00,42
Bachman Hall,8/17/2018 22:00,34
Bachman Hall,8/17/2018 23:00,21
Bachman Hall,8/18/2018 0:00,16
Bachman Hall,8/18/2018 1:00,16
Bachman Hall,8/18/2018 2:00,7
Bachman Hall,8/18/2018 3:00,6
Bachman Hall,8/18/2018 4:00,8
Bachman Hall,8/18/2018 5:00,9
Bachman Hall,8/18/2018 6:00,25
Bachman Hall,8/18/2018 7:00,20
Bachman Hall,8/18/2018 8:00,66
Bachman Hall,8/18/2018 9:00,78
Bachman Hall,8/18/2018 10:00,79
Bachman Hall,8/18/2018 11:00,112
Bachman Hall,8/18/2018 12:00,78
Bachman Hall,8/18/2018 13:00,110
Bachman Hall,8/18/2018 14:00,96
Bachman Hall,8/18/2018 15:00,55
Bachman Hall,8/18/2018 16:00,49
Bachman Hall,8/18/2018 17:00,77
Bachman Hall,8/18/2018 18:00,77
Bachman Hall,8/18/2018 19:00,66
Bachman Hall,8/18/2018 20:00,45
Bachman Hall,8/18/2018 21:00,42
Bachman Hall,8/18/2018 22:00,38
Bachman Hall,8/18/2018 23:00,22
Bachman Hall,8/19/2018 0:00,17
Bachman Hall,8/19/2018 1:00,12
Bachman Hall,8/19/2018 2:00,10
Bachman Hall,8/19/2018 3:00,7
Bachman Hall,8/19/2018 4:00,6
Bachman Hall,8/19/2018 5:00,13
Bachman Hall,8/19/2018 6:00,23
Bachman Hall,8/19/2018 7:00,22
Bachman Hall,8/19/2018 8:00,56
Bachman Hall,8/19/2018 9:00,57
Bachman Hall,8/19/2018 10:00,64
Bachman Hall,8/19/2018 11:00,74
Bachman Hall,8/19/2018 12:00,105
Bachman Hall,8/19/2018 13:00,90
Bachman Hall,8/19/2018 14:00,71
Bachman Hall,8/19/2018 15:00,81
Bachman Hall,8/19/2018 16:00,70
Bachman Hall,8/19/2018 17:00,80
Bachman Hall,8/19/2018 18:00,83
Bachman Hall,8/19/2018 19:00,89
Bachman Hall,8/19/2018 20:00,57
Bachman Hall,8/19/2018 21:00,45
Bachman Hall,8/19/2018 22:00,24
Bachman Hall,8/19/2018 23:00,19
Bachman Hall,8/20/2018 0:00,7
Bachman Hall,8/20/2018 1:00,7
Bachman Hall,8/20/2018 2:00,7
Bachman Hall,8/20/2018 3:00,9
Bachman Hall,8/20/2018 4:00,11
Bachman Hall,8/20/2018 5:00,31
Bachman Hall,8/20/2018 6:00,82
Bachman Hall,8/20/2018 7:00,211
Bachman Hall,8/20/2018 8:00,223
Bachman Hall,8/20/2018 9:00,161
Bachman Hall,8/20/2018 10:00,200
Bachman Hall,8/20/2018 11:00,183
Bachman Hall,8/20/2018 12:00,256
Bachman Hall,8/20/2018 13:00,164
Bachman Hall,8/20/2018 14:00,185
Bachman Hall,8/20/2018 15:00,185
Bachman Hall,8/20/2018 16:00,212
Bachman Hall,8/20/2018 17:00,338
Bachman Hall,8/20/2018 18:00,266
Bachman Hall,8/20/2018 19:00,139
Bachman Hall,8/20/2018 20:00,100
Bachman Hall,8/20/2018 21:00,58
Bachman Hall,8/20/2018 22:00,25
Bachman Hall,8/20/2018 23:00,12
Bachman Hall,8/21/2018 0:00,11
Bachman Hall,8/21/2018 1:00,5
Bachman Hall,8/21/2018 2:00,6
Bachman Hall,8/21/2018 3:00,6
Bachman Hall,8/21/2018 4:00,7
Bachman Hall,8/21/2018 5:00,21
Bachman Hall,8/21/2018 6:00,78
Bachman Hall,8/21/2018 7:00,195
Bachman Hall,8/21/2018 8:00,251
Bachman Hall,8/21/2018 9:00,174
Bachman Hall,8/21/2018 10:00,185
Bachman Hall,8/21/2018 11:00,178
Bachman Hall,8/21/2018 12:00,169
Bachman Hall,8/21/2018 13:00,255
Bachman Hall,8/21/2018 14:00,170
Bachman Hall,8/21/2018 15:00,140
Bachman Hall,8/21/2018 16:00,196
Bachman Hall,8/21/2018 17:00,227
Bachman Hall,8/21/2018 18:00,206
Bachman Hall,8/21/2018 19:00,138
Bachman Hall,8/21/2018 20:00,82
Bachman Hall,8/21/2018 21:00,75
Bachman Hall,8/21/2018 22:00,49
Bachman Hall,8/21/2018 23:00,21
Bachman Hall,8/22/2018 0:00,12
Bachman Hall,8/22/2018 1:00,10
Bachman Hall,8/22/2018 2:00,8
Bachman Hall,8/22/2018 3:00,7
Bachman Hall,8/22/2018 4:00,7
Bachman Hall,8/22/2018 5:00,26
Bachman Hall,8/22/2018 6:00,81
Bachman Hall,8/22/2018 7:00,165
Bachman Hall,8/22/2018 8:00,185
Bachman Hall,8/22/2018 9:00,187
Bachman Hall,8/22/2018 10:00,170
Bachman Hall,8/22/2018 11:00,117
Bachman Hall,8/22/2018 12:00,165
Bachman Hall,8/22/2018 13:00,226
Law Library,8/16/2018 11:00,499
Law Library,8/16/2018 12:00,520
Law Library,8/16/2018 13:00,404
Law Library,8/16/2018 14:00,335
Law Library,8/16/2018 15:00,394
Law Library,8/16/2018 16:00,400
Law Library,8/16/2018 17:00,316
Law Library,8/16/2018 18:00,279
Law Library,8/16/2018 19:00,168
Law Library,8/16/2018 20:00,130
Law Library,8/16/2018 21:00,103
Law Library,8/16/2018 22:00,57
Law Library,8/16/2018 23:00,39
Law Library,8/17/2018 0:00,39
Law Library,8/17/2018 1:00,23
Law Library,8/17/2018 2:00,16
Law Library,8/17/2018 3:00,24
Law Library,8/17/2018 4:00,24
Law Library,8/17/2018 5:00,31
Law Library,8/17/2018 6:00,71
Law Library,8/17/2018 7:00,122
Law Library,8/17/2018 8:00,210
Law Library,8/17/2018 9:00,218
Law Library,8/17/2018 10:00,260
Law Library,8/17/2018 11:00,329
Law Library,8/17/2018 12:00,313
Law Library,8/17/2018 13:00,327
Law Library,8/17/2018 14:00,292
Law Library,8/17/2018 15:00,247
Law Library,8/17/2018 16:00,282
Law Library,8/17/2018 17:00,212
Law Library,8/17/2018 18:00,202
Law Library,8/17/2018 19:00,205
Law Library,8/17/2018 20:00,122
Law Library,8/17/2018 21:00,133
Law Library,8/17/2018 22:00,114
Law Library,8/17/2018 23:00,59
Law Library,8/18/2018 0:00,39
Law Library,8/18/2018 1:00,33
Law Library,8/18/2018 2:00,22
Law Library,8/18/2018 3:00,19
Law Library,8/18/2018 4:00,18
Law Library,8/18/2018 5:00,34
Law Library,8/18/2018 6:00,43
Law Library,8/18/2018 7:00,60
Law Library,8/18/2018 8:00,127
Law Library,8/18/2018 9:00,193
Law Library,8/18/2018 10:00,224
Law Library,8/18/2018 11:00,231
Law Library,8/18/2018 12:00,240
Law Library,8/18/2018 13:00,269
Law Library,8/18/2018 14:00,231
Law Library,8/18/2018 15:00,181
Law Library,8/18/2018 16:00,171
Law Library,8/18/2018 17:00,191
Law Library,8/18/2018 18:00,178
Law Library,8/18/2018 19:00,129
Law Library,8/18/2018 20:00,103
Law Library,8/18/2018 21:00,104
Law Library,8/18/2018 22:00,69
Law Library,8/18/2018 23:00,56
Law Library,8/19/2018 0:00,53
Law Library,8/19/2018 1:00,32
Law Library,8/19/2018 2:00,19
Law Library,8/19/2018 3:00,26
Law Library,8/19/2018 4:00,18
Law Library,8/19/2018 5:00,22
Law Library,8/19/2018 6:00,38
Law Library,8/19/2018 7:00,61
Law Library,8/19/2018 8:00,118
Law Library,8/19/2018 9:00,161
Law Library,8/19/2018 10:00,171
Law Library,8/19/2018 11:00,216
Law Library,8/19/2018 12:00,236
Law Library,8/19/2018 13:00,239
Law Library,8/19/2018 14:00,194
Law Library,8/19/2018 15:00,191
Law Library,8/19/2018 16:00,206
Law Library,8/19/2018 17:00,220
Law Library,8/19/2018 18:00,206
Law Library,8/19/2018 19:00,207
Law Library,8/19/2018 20:00,134
Law Library,8/19/2018 21:00,76
Law Library,8/19/2018 22:00,65
Law Library,8/19/2018 23:00,66
Law Library,8/20/2018 0:00,25
Law Library,8/20/2018 1:00,18
Law Library,8/20/2018 2:00,27
Law Library,8/20/2018 3:00,14
Law Library,8/20/2018 4:00,18
Law Library,8/20/2018 5:00,86
Law Library,8/20/2018 6:00,222
Law Library,8/20/2018 7:00,603
Law Library,8/20/2018 8:00,817
Law Library,8/20/2018 9:00,893
Law Library,8/20/2018 10:00,807
Law Library,8/20/2018 11:00,745
Law Library,8/20/2018 12:00,934
Law Library,8/20/2018 13:00,857
Law Library,8/20/2018 14:00,865
Law Library,8/20/2018 15:00,831
Law Library,8/20/2018 16:00,899
Law Library,8/20/2018 17:00,847
Law Library,8/20/2018 18:00,741
Law Library,8/20/2018 19:00,428
Law Library,8/20/2018 20:00,323
Law Library,8/20/2018 21:00,176
Law Library,8/20/2018 22:00,102
Law Library,8/20/2018 23:00,76
Law Library,8/21/2018 0:00,26
Law Library,8/21/2018 1:00,22
Law Library,8/21/2018 2:00,22
Law Library,8/21/2018 3:00,21
Law Library,8/21/2018 4:00,26
Law Library,8/21/2018 5:00,89
Law Library,8/21/2018 6:00,189
Law Library,8/21/2018 7:00,437
Law Library,8/21/2018 8:00,962
Law Library,8/21/2018 9:00,750
Law Library,8/21/2018 10:00,890
Law Library,8/21/2018 11:00,858
Law Library,8/21/2018 12:00,624
Law Library,8/21/2018 13:00,1038
Law Library,8/21/2018 14:00,937
Law Library,8/21/2018 15:00,506
Law Library,8/21/2018 16:00,600
Law Library,8/21/2018 17:00,639
Law Library,8/21/2018 18:00,517
Law Library,8/21/2018 19:00,402
Law Library,8/21/2018 20:00,292
Law Library,8/21/2018 21:00,228
Law Library,8/21/2018 22:00,160
Law Library,8/21/2018 23:00,54
Law Library,8/22/2018 0:00,39
Law Library,8/22/2018 1:00,30
Law Library,8/22/2018 2:00,21
Law Library,8/22/2018 3:00,15
Law Library,8/22/2018 4:00,22
Law Library,8/22/2018 5:00,87
Law Library,8/22/2018 6:00,208
Law Library,8/22/2018 7:00,468
Law Library,8/22/2018 8:00,851
Law Library,8/22/2018 9:00,848
Law Library,8/22/2018 10:00,806
Law Library,8/22/2018 11:00,962
Law Library,8/22/2018 12:00,919
Law Library,8/22/2018 13:00,1011
Queen Liliuokalani,8/16/2018 11:00,385
Queen Liliuokalani,8/16/2018 12:00,395
Queen Liliuokalani,8/16/2018 13:00,408
Queen Liliuokalani,8/16/2018 14:00,331
Queen Liliuokalani,8/16/2018 15:00,398
Queen Liliuokalani,8/16/2018 16:00,290
Queen Liliuokalani,8/16/2018 17:00,176
Queen Liliuokalani,8/16/2018 18:00,84
Queen Liliuokalani,8/16/2018 19:00,64
Queen Liliuokalani,8/16/2018 20:00,36
Queen Liliuokalani,8/16/2018 21:00,35
Queen Liliuokalani,8/16/2018 22:00,30
Queen Liliuokalani,8/16/2018 23:00,27
Queen Liliuokalani,8/17/2018 0:00,25
Queen Liliuokalani,8/17/2018 1:00,23
Queen Liliuokalani,8/17/2018 2:00,26
Queen Liliuokalani,8/17/2018 3:00,21
Queen Liliuokalani,8/17/2018 4:00,26
Queen Liliuokalani,8/17/2018 5:00,20
Queen Liliuokalani,8/17/2018 6:00,30
Queen Liliuokalani,8/17/2018 7:00,68
Queen Liliuokalani,8/17/2018 8:00,135
Queen Liliuokalani,8/17/2018 9:00,132
Queen Liliuokalani,8/17/2018 10:00,167
Queen Liliuokalani,8/17/2018 11:00,195
Queen Liliuokalani,8/17/2018 12:00,200
Queen Liliuokalani,8/17/2018 13:00,156
Queen Liliuokalani,8/17/2018 14:00,164
Queen Liliuokalani,8/17/2018 15:00,86
Queen Liliuokalani,8/17/2018 16:00,67
Queen Liliuokalani,8/17/2018 17:00,60
Queen Liliuokalani,8/17/2018 18:00,43
Queen Liliuokalani,8/17/2018 19:00,41
Queen Liliuokalani,8/17/2018 20:00,28
Queen Liliuokalani,8/17/2018 21:00,27
Queen Liliuokalani,8/17/2018 22:00,26
Queen Liliuokalani,8/17/2018 23:00,23
Queen Liliuokalani,8/18/2018 0:00,23
Queen Liliuokalani,8/18/2018 1:00,21
Queen Liliuokalani,8/18/2018 2:00,23
Queen Liliuokalani,8/18/2018 3:00,22
Queen Liliuokalani,8/18/2018 4:00,22
Queen Liliuokalani,8/18/2018 5:00,22
Queen Liliuokalani,8/18/2018 6:00,23
Queen Liliuokalani,8/18/2018 7:00,36
Queen Liliuokalani,8/18/2018 8:00,98
Queen Liliuokalani,8/18/2018 9:00,107
Queen Liliuokalani,8/18/2018 10:00,107
Queen Liliuokalani,8/18/2018 11:00,118
Queen Liliuokalani,8/18/2018 12:00,129
Queen Liliuokalani,8/18/2018 13:00,82
Queen Liliuokalani,8/18/2018 14:00,67
Queen Liliuokalani,8/18/2018 15:00,64
Queen Liliuokalani,8/18/2018 16:00,71
Queen Liliuokalani,8/18/2018 17:00,40
Queen Liliuokalani,8/18/2018 18:00,41
Queen Liliuokalani,8/18/2018 19:00,29
Queen Liliuokalani,8/18/2018 20:00,28
Queen Liliuokalani,8/18/2018 21:00,29
Queen Liliuokalani,8/18/2018 22:00,24
Queen Liliuokalani,8/18/2018 23:00,24
Queen Liliuokalani,8/19/2018 0:00,22
Queen Liliuokalani,8/19/2018 1:00,21
Queen Liliuokalani,8/19/2018 2:00,20
Queen Liliuokalani,8/19/2018 3:00,22
Queen Liliuokalani,8/19/2018 4:00,19
Queen Liliuokalani,8/19/2018 5:00,21
Queen Liliuokalani,8/19/2018 6:00,27
Queen Liliuokalani,8/19/2018 7:00,28
Queen Liliuokalani,8/19/2018 8:00,57
Queen Liliuokalani,8/19/2018 9:00,70
Queen Liliuokalani,8/19/2018 10:00,80
Queen Liliuokalani,8/19/2018 11:00,88
Queen Liliuokalani,8/19/2018 12:00,97
Queen Liliuokalani,8/19/2018 13:00,88
Queen Liliuokalani,8/19/2018 14:00,73
Queen Liliuokalani,8/19/2018 15:00,95
Queen Liliuokalani,8/19/2018 16:00,90
Queen Liliuokalani,8/19/2018 17:00,74
Queen Liliuokalani,8/19/2018 18:00,57
Queen Liliuokalani,8/19/2018 19:00,69
Queen Liliuokalani,8/19/2018 20:00,41
Queen Liliuokalani,8/19/2018 21:00,22
Queen Liliuokalani,8/19/2018 22:00,29
Queen Liliuokalani,8/19/2018 23:00,26
Queen Liliuokalani,8/20/2018 0:00,25
Queen Liliuokalani,8/20/2018 1:00,25
Queen Liliuokalani,8/20/2018 2:00,24
Queen Liliuokalani,8/20/2018 3:00,24
Queen Liliuokalani,8/20/2018 4:00,24
Queen Liliuokalani,8/20/2018 5:00,52
Queen Liliuokalani,8/20/2018 6:00,124
Queen Liliuokalani,8/20/2018 7:00,329
Queen Liliuokalani,8/20/2018 8:00,592
Queen Liliuokalani,8/20/2018 9:00,686
Queen Liliuokalani,8/20/2018 10:00,666
Queen Liliuokalani,8/20/2018 11:00,837
Queen Liliuokalani,8/20/2018 12:00,813
Queen Liliuokalani,8/20/2018 13:00,773
Queen Liliuokalani,8/20/2018 14:00,675
Queen Liliuokalani,8/20/2018 15:00,559
Queen Liliuokalani,8/20/2018 16:00,463
Queen Liliuokalani,8/20/2018 17:00,311
Queen Liliuokalani,8/20/2018 18:00,218
Queen Liliuokalani,8/20/2018 19:00,114
Queen Liliuokalani,8/20/2018 20:00,80
Queen Liliuokalani,8/20/2018 21:00,57
Queen Liliuokalani,8/20/2018 22:00,44
Queen Liliuokalani,8/20/2018 23:00,35
Queen Liliuokalani,8/21/2018 0:00,29
Queen Liliuokalani,8/21/2018 1:00,33
Queen Liliuokalani,8/21/2018 2:00,30
Queen Liliuokalani,8/21/2018 3:00,34
Queen Liliuokalani,8/21/2018 4:00,34
Queen Liliuokalani,8/21/2018 5:00,66
Queen Liliuokalani,8/21/2018 6:00,141
Queen Liliuokalani,8/21/2018 7:00,279
Queen Liliuokalani,8/21/2018 8:00,651
Queen Liliuokalani,8/21/2018 9:00,579
Queen Liliuokalani,8/21/2018 10:00,790
Queen Liliuokalani,8/21/2018 11:00,831
Queen Liliuokalani,8/21/2018 12:00,579
Queen Liliuokalani,8/21/2018 13:00,750
Queen Liliuokalani,8/21/2018 14:00,584
Queen Liliuokalani,8/21/2018 15:00,493
Queen Liliuokalani,8/21/2018 16:00,492
Queen Liliuokalani,8/21/2018 17:00,302
Queen Liliuokalani,8/21/2018 18:00,146
Queen Liliuokalani,8/21/2018 19:00,109
Queen Liliuokalani,8/21/2018 20:00,72
Queen Liliuokalani,8/21/2018 21:00,61
Queen Liliuokalani,8/21/2018 22:00,39
Queen Liliuokalani,8/21/2018 23:00,29
Queen Liliuokalani,8/22/2018 0:00,29
Queen Liliuokalani,8/22/2018 1:00,29
Queen Liliuokalani,8/22/2018 2:00,29
Queen Liliuokalani,8/22/2018 3:00,24
Queen Liliuokalani,8/22/2018 4:00,27
Queen Liliuokalani,8/22/2018 5:00,57
Queen Liliuokalani,8/22/2018 6:00,139
Queen Liliuokalani,8/22/2018 7:00,283
Queen Liliuokalani,8/22/2018 8:00,529
Queen Liliuokalani,8/22/2018 9:00,661
Queen Liliuokalani,8/22/2018 10:00,686
Queen Liliuokalani,8/22/2018 11:00,686
Queen Liliuokalani,8/22/2018 12:00,704
Queen Liliuokalani,8/22/2018 13:00,724
Hawaii Hall,8/16/2018 11:00,245
Hawaii Hall,8/16/2018 12:00,332
Hawaii Hall,8/16/2018 13:00,225
Hawaii Hall,8/16/2018 14:00,195
Hawaii Hall,8/16/2018 15:00,252
Hawaii Hall,8/16/2018 16:00,181
Hawaii Hall,8/16/2018 17:00,141
Hawaii Hall,8/16/2018 18:00,84
Hawaii Hall,8/16/2018 19:00,49
Hawaii Hall,8/16/2018 20:00,12
Hawaii Hall,8/16/2018 21:00,12
Hawaii Hall,8/16/2018 22:00,10
Hawaii Hall,8/16/2018 23:00,6
Hawaii Hall,8/17/2018 0:00,3
Hawaii Hall,8/17/2018 1:00,3
Hawaii Hall,8/17/2018 2:00,3
Hawaii Hall,8/17/2018 3:00,3
Hawaii Hall,8/17/2018 4:00,4
Hawaii Hall,8/17/2018 5:00,4
Hawaii Hall,8/17/2018 6:00,13
Hawaii Hall,8/17/2018 7:00,24
Hawaii Hall,8/17/2018 8:00,71
Hawaii Hall,8/17/2018 9:00,82
Hawaii Hall,8/17/2018 10:00,100
Hawaii Hall,8/17/2018 11:00,186
Hawaii Hall,8/17/2018 12:00,196
Hawaii Hall,8/17/2018 13:00,102
Hawaii Hall,8/17/2018 14:00,104
Hawaii Hall,8/17/2018 15:00,71
Hawaii Hall,8/17/2018 16:00,62
Hawaii Hall,8/17/2018 17:00,45
Hawaii Hall,8/17/2018 18:00,36
Hawaii Hall,8/17/2018 19:00,18
Hawaii Hall,8/17/2018 20:00,13
Hawaii Hall,8/17/2018 21:00,7
Hawaii Hall,8/17/2018 22:00,9
Hawaii Hall,8/17/2018 23:00,9
Hawaii Hall,8/18/2018 0:00,6
Hawaii Hall,8/18/2018 1:00,4
Hawaii Hall,8/18/2018 2:00,3
Hawaii Hall,8/18/2018 3:00,4
Hawaii Hall,8/18/2018 4:00,4
Hawaii Hall,8/18/2018 5:00,4
Hawaii Hall,8/18/2018 6:00,8
Hawaii Hall,8/18/2018 7:00,15
Hawaii Hall,8/18/2018 8:00,39
Hawaii Hall,8/18/2018 9:00,64
Hawaii Hall,8/18/2018 10:00,62
Hawaii Hall,8/18/2018 11:00,73
Hawaii Hall,8/18/2018 12:00,63
Hawaii Hall,8/18/2018 13:00,35
Hawaii Hall,8/18/2018 14:00,34
Hawaii Hall,8/18/2018 15:00,33
Hawaii Hall,8/18/2018 16:00,44
Hawaii Hall,8/18/2018 17:00,35
Hawaii Hall,8/18/2018 18:00,21
Hawaii Hall,8/18/2018 19:00,10
Hawaii Hall,8/18/2018 20:00,11
Hawaii Hall,8/18/2018 21:00,6
Hawaii Hall,8/18/2018 22:00,4
Hawaii Hall,8/18/2018 23:00,4
Hawaii Hall,8/19/2018 0:00,3
Hawaii Hall,8/19/2018 1:00,3
Hawaii Hall,8/19/2018 2:00,3
Hawaii Hall,8/19/2018 3:00,3
Hawaii Hall,8/19/2018 4:00,4
Hawaii Hall,8/19/2018 5:00,3
Hawaii Hall,8/19/2018 6:00,5
Hawaii Hall,8/19/2018 7:00,10
Hawaii Hall,8/19/2018 8:00,28
Hawaii Hall,8/19/2018 9:00,50
Hawaii Hall,8/19/2018 10:00,44
Hawaii Hall,8/19/2018 11:00,71
Hawaii Hall,8/19/2018 12:00,47
Hawaii Hall,8/19/2018 13:00,46
Hawaii Hall,8/19/2018 14:00,50
Hawaii Hall,8/19/2018 15:00,59
Hawaii Hall,8/19/2018 16:00,48
Hawaii Hall,8/19/2018 17:00,47
Hawaii Hall,8/19/2018 18:00,33
Hawaii Hall,8/19/2018 19:00,26
Hawaii Hall,8/19/2018 20:00,15
Hawaii Hall,8/19/2018 21:00,7
Hawaii Hall,8/19/2018 22:00,9
Hawaii Hall,8/19/2018 23:00,7
Hawaii Hall,8/20/2018 0:00,4
Hawaii Hall,8/20/2018 1:00,4
Hawaii Hall,8/20/2018 2:00,4
Hawaii Hall,8/20/2018 3:00,4
Hawaii Hall,8/20/2018 4:00,7
Hawaii Hall,8/20/2018 5:00,28
Hawaii Hall,8/20/2018 6:00,65
Hawaii Hall,8/20/2018 7:00,268
Hawaii Hall,8/20/2018 8:00,566
Hawaii Hall,8/20/2018 9:00,747
Hawaii Hall,8/20/2018 10:00,884
Hawaii Hall,8/20/2018 11:00,1014
Hawaii Hall,8/20/2018 12:00,946
Hawaii Hall,8/20/2018 13:00,819
Hawaii Hall,8/20/2018 14:00,677
Hawaii Hall,8/20/2018 15:00,407
Hawaii Hall,8/20/2018 16:00,400
Hawaii Hall,8/20/2018 17:00,296
Hawaii Hall,8/20/2018 18:00,187
Hawaii Hall,8/20/2018 19:00,91
Hawaii Hall,8/20/2018 20:00,85
Hawaii Hall,8/20/2018 21:00,31
Hawaii Hall,8/20/2018 22:00,17
Hawaii Hall,8/20/2018 23:00,9
Hawaii Hall,8/21/2018 0:00,6
Hawaii Hall,8/21/2018 1:00,3
Hawaii Hall,8/21/2018 2:00,3
Hawaii Hall,8/21/2018 3:00,5
Hawaii Hall,8/21/2018 4:00,6
Hawaii Hall,8/21/2018 5:00,18
Hawaii Hall,8/21/2018 6:00,69
Hawaii Hall,8/21/2018 7:00,189
Hawaii Hall,8/21/2018 8:00,736
Hawaii Hall,8/21/2018 9:00,541
Hawaii Hall,8/21/2018 10:00,979
Hawaii Hall,8/21/2018 11:00,1122
Hawaii Hall,8/21/2018 12:00,600
Hawaii Hall,8/21/2018 13:00,965
Hawaii Hall,8/21/2018 14:00,779
Hawaii Hall,8/21/2018 15:00,362
Hawaii Hall,8/21/2018 16:00,501
Hawaii Hall,8/21/2018 17:00,305
Hawaii Hall,8/21/2018 18:00,164
Hawaii Hall,8/21/2018 19:00,107
Hawaii Hall,8/21/2018 20:00,58
Hawaii Hall,8/21/2018 21:00,39
Hawaii Hall,8/21/2018 22:00,17
Hawaii Hall,8/21/2018 23:00,7
Hawaii Hall,8/22/2018 0:00,6
Hawaii Hall,8/22/2018 1:00,5
Hawaii Hall,8/22/2018 2:00,4
Hawaii Hall,8/22/2018 3:00,3
Hawaii Hall,8/22/2018 4:00,4
Hawaii Hall,8/22/2018 5:00,16
Hawaii Hall,8/22/2018 6:00,78
Hawaii Hall,8/22/2018 7:00,189
Hawaii Hall,8/22/2018 8:00,561
Hawaii Hall,8/22/2018 9:00,685
Hawaii Hall,8/22/2018 10:00,847
Hawaii Hall,8/22/2018 11:00,1052
Hawaii Hall,8/22/2018 12:00,956
Hawaii Hall,8/22/2018 13:00,894
Center for Korean Studies,8/16/2018 11:00,236
Center for Korean Studies,8/16/2018 12:00,324
Center for Korean Studies,8/16/2018 13:00,351
Center for Korean Studies,8/16/2018 14:00,278
Center for Korean Studies,8/16/2018 15:00,294
Center for Korean Studies,8/16/2018 16:00,298
Center for Korean Studies,8/16/2018 17:00,239
Center for Korean Studies,8/16/2018 18:00,227
Center for Korean Studies,8/16/2018 19:00,112
Center for Korean Studies,8/16/2018 20:00,61
Center for Korean Studies,8/16/2018 21:00,89
Center for Korean Studies,8/16/2018 22:00,40
Center for Korean Studies,8/16/2018 23:00,96
Center for Korean Studies,8/17/2018 0:00,43
Center for Korean Studies,8/17/2018 1:00,13
Center for Korean Studies,8/17/2018 2:00,13
Center for Korean Studies,8/17/2018 3:00,12
Center for Korean Studies,8/17/2018 4:00,20
Center for Korean Studies,8/17/2018 5:00,19
Center for Korean Studies,8/17/2018 6:00,39
Center for Korean Studies,8/17/2018 7:00,67
Center for Korean Studies,8/17/2018 8:00,95
Center for Korean Studies,8/17/2018 9:00,146
Center for Korean Studies,8/17/2018 10:00,155
Center for Korean Studies,8/17/2018 11:00,154
Center for Korean Studies,8/17/2018 12:00,151
Center for Korean Studies,8/17/2018 13:00,123
Center for Korean Studies,8/17/2018 14:00,117
Center for Korean Studies,8/17/2018 15:00,123
Center for Korean Studies,8/17/2018 16:00,117
Center for Korean Studies,8/17/2018 17:00,129
Center for Korean Studies,8/17/2018 18:00,103
Center for Korean Studies,8/17/2018 19:00,108
Center for Korean Studies,8/17/2018 20:00,55
Center for Korean Studies,8/17/2018 21:00,55
Center for Korean Studies,8/17/2018 22:00,51
Center for Korean Studies,8/17/2018 23:00,63
Center for Korean Studies,8/18/2018 0:00,34
Center for Korean Studies,8/18/2018 1:00,12
Center for Korean Studies,8/18/2018 2:00,16
Center for Korean Studies,8/18/2018 3:00,11
Center for Korean Studies,8/18/2018 4:00,12
Center for Korean Studies,8/18/2018 5:00,21
Center for Korean Studies,8/18/2018 6:00,34
Center for Korean Studies,8/18/2018 7:00,48
Center for Korean Studies,8/18/2018 8:00,77
Center for Korean Studies,8/18/2018 9:00,88
Center for Korean Studies,8/18/2018 10:00,73
Center for Korean Studies,8/18/2018 11:00,122
Center for Korean Studies,8/18/2018 12:00,109
Center for Korean Studies,8/18/2018 13:00,91
Center for Korean Studies,8/18/2018 14:00,82
Center for Korean Studies,8/18/2018 15:00,76
Center for Korean Studies,8/18/2018 16:00,94
Center for Korean Studies,8/18/2018 17:00,128
Center for Korean Studies,8/18/2018 18:00,85
Center for Korean Studies,8/18/2018 19:00,101
Center for Korean Studies,8/18/2018 20:00,60
Center for Korean Studies,8/18/2018 21:00,50
Center for Korean Studies,8/18/2018 22:00,78
Center for Korean Studies,8/18/2018 23:00,84
Center for Korean Studies,8/19/2018 0:00,51
Center for Korean Studies,8/19/2018 1:00,9
Center for Korean Studies,8/19/2018 2:00,9
